name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Details,Invoice Details,Supplier Name,Supplier Part No,Supplier Price,Supplier 2 Name,Supplier 2 Part No,Supplier 2 Price,Supplier 3 Name,Supplier 3 Part No,Supplier 3 Price,Supplier 4 Name,Supplier 4 Part No,Supplier 4 Price,Supplier 5 Name,Supplier 5 Part No,Supplier 5 Price
Techno 6A 2USB LU-112 CHARGER,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Itel AS002 6A Output 2U,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Itel AS002 6A Output 2U,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infinix LT113 6A 2 USB,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oraimo 6A AS002 2USB Charger,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung 6A LT113 2USB Charger,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High quality - Amaya TG 136A 3.1A,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infinix led charger 2.1A,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3G Power charger,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excellent cool charger 3x type C,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUNE auto id 1A output jy 503 fast charger,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM DT-1 charger 3.1 Fast charger,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amaya travel USB Charger 3.1A A-AD025,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amaya 2A Fast charging cable M1,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cable 1M,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oraimo 2A Fast charging cable,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amaya AM 01 USB Cable 1.2M,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2A FAST Charging amaya,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Budi powerline 2.4A,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High speed data cable original,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x Cool cable Excellent,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Punex Charger NA DSYNC Cable m1 3.1A,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abuchex micro USB Flash charging 3A AB632 MODEL,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Budi powerline 2.4A Type C,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Punex charging & sync 1M Fast cable{blue cover],,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12watts - white,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 watts - warm white,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6way extension 10metres,,code128,custon,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3+2 watts downlighter,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mobile phone type C OTG connect kit model S-K07,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB 3.0 TYPE C,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT FM MODULAR,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TECHNO BL24ET,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITEL 21C1,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15BI ITEL BATTERY,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORIGINAL LION BATTERY,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEON RAY ITEL BATTERY,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Techno original battery 20JT,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neon pro - Neon ray pro,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack to jack black,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack to jack shiny,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack to jack gold,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flash disk 2g 5 sandisk 5 boost,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flash disk 4gb,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flash disk 8gb,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flash disk 16gb,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flash disk 32gb,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flash disk 64gb,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memory card 2gb boost,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memory card 2gb sandisk,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memory card 4gb boost,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memory card 8gb boost,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memory card 16gb boost,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memory card 16gb microdigit,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memory card 32gb,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memory card 64gb,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipod 3,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I11 5.0 TWS,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555 Genius battery,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Itel battery,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premium battery 12+6 BL 5C,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDMI Cable,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power bank USBX2 10000,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKZ K35 HI F stereo sounds headphones,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P47 5.0 EDR wireless headphones,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amaya stereo sound AM24,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP 2.4G wireless mouse,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp/dell/mouse mix,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung bluetooth headset,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180 mouse optico 1600 DPI,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mobile phone OTG connect kit,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amaya car charger white USB,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amaya car charger,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extra bass sony,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Punex USB Car charger JY 120,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I16 max V5,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I15 PODS,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double V5 i14 TWS,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM wireless Version V5.1,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3BY3,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2BY1,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memory reader,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5G power universal charger 018E,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 way caston 10 metres extension,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Type C earphones,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cheap power bank,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oraimo Powerbank,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amaya power bank,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sivia Powerbank,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B&U Power bank,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VL301 Power bank,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memory card 128gb boost,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flash disk 128gb,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 watts Solar floodlights,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100watts solar floodlights,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200 watts solar floodlight,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxygen free cable PH 100,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxygen free cable PH 200,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxygen free cable PH 300,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxygen free cable PH 600,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 by 1 RCA OXYGEN FREE,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W26 smart watch,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 by 3 RCA oxygen free,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bulb wall bracket,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LED wall brackets,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotating bulb,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC Downlighter 3+2,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neelux led bulb 12watts,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red and black flex,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCA jack pins,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mic phone jacks mono,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCA jack plastic,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCA jack audio,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-connector big,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L-jack pin,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC jack plastic,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hooks,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mic jack sterio,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 by 1 Jack mic,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel nail 1 inch,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel nail 2 inch,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Steel nail 2,1/2 inches",,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel nail 3 inches,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel nail 4 inches,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ft fitting led,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snake light multicolour wide,,code128,,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BULB INFRARED 250W E27 TRONIC SP 1250,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PORCELAIN HOLDER E27 ESTIA EST PLHO,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELL DOOR BD 1801,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELL DOOR BD 1803,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELL DOOR BD 1806,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELL DOOR BD 1804,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELL DOOR BD 1807,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELL DOOR BD 1808,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELL DOOR ELECTRONIC BD 1816,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELL DOOR WIRED 220-240V 2TONES BD 3605-BK,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELL DOOR WIRED 220-240V 2TONES WH BD 3605-WH,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BULB LED TRONIC FILAMENT 4W B22 G45 GREEN LE 0422-FI-GR,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC 1G 2W SLIM SWITCH TRK 5112,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC 2G 2W SLIM SWITCH TRK 5122,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC 3G 2W SLIM SWITCH TRK 5132,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC 4G 2W SWITCH 3X3 TRK 5307,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC SLIM COOKER CONTROL UNIT WITH 13AMPS,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC 45A CONNECTION PLATE TRK 5221,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC 6G 2W SLIM SWITCH TRK 5162,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC 1X 13A SLIM SINGLE SWITCH SOCKET TRK 5113,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC 2X 13A SLIM TWIN SWITCH SOCKET TRK 5213,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC 20A SLIM DP SWITCH WITH NEON TRK 5120NE,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC 45A SLIM DP SWITCH TRK 5145NEW,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC BATTEN HOLDER STRAIGHT B22 TRK 0633,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC 9 HOLDER PENDANT SET COMPLETE WITH CEILING,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC BATTEN HOLDER ANGLE E27 TRK 0626,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC BATTEN HOLDER ANGLE B22 TRK 0637,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC 1G NEW SLIM INTERMIDIATE SWITCH TRK 5118,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BULB LED TRONIC 5W B22 DL LE 0522-DL,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BULB LED TRONIC 7W B22 DL LE 0722-DL,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BULB LED TRONIC 9W B22 DL LE 0922-DL,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BULB LED TRONIC 12W B22 DL LE 1222-DL,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BULB LED TRONIC 5W E27 DL LE 0527-DL,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BULB LED TRONIC 7W E27 DL LE 0727-DL,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BULB LED TRONIC 9W E27 DL LE 0927-DL,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BULB LED TRONIC 12W E27 DL LE 1227-DL,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BULB LED TRONIC 20W B22 DL LE 2022-DL,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BULB LED TRONIC 30W B22 DL LE 3022-DL,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BULB LED TRONIC 40W B22 DL LE 4022-DL,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC AVS30 AIR CONDITION VS AV30,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC ADJUSTABLE VOLTAGE PROTECTOR 40A VS DR40,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC ADJUSTABLE VOLTAGE PROTECTOR 63A VS DR63,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC BELL PUSH SWITCH WATER PROOF TR 3180-WP,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC 13A SWITCH SOCKET WATER PROOF TR 4113-WP,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC 13A SWITCH SOCKET TWIN WATER PROOF TP,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC EXTENSION 6WAY BLISTER 1.25MM TRK 7866,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC EXTENSION 6WAY BLISTER 1.25MM TRK 7866BLACK,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC EXTENSION 4WAY BLISTER 1.25MM TRK 7864,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC EXTENSION 4WAY BLACK BLISTER 1.25MM TRK 7864BK,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXTENSION 4WAY SMART PROTECTION TRONIC EC SP04,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXTENSION 6WAY SMART PROTECTION TRONIC EC SP06,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXTENSION TRONIC TR 1104,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC HIVOLTGUARD NEW 13A VS HG13,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTIA POWER GUARD 13A USB EST PG13-UB,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC FRIDGE GUARD NEW VS FG05,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC TV GUARD 7A VS TV07,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLOAT SWITCH 2MTR TRONIC PS FLOT-2M,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAL SOCKET WALL 16AMPS 3 PIN ESTIA EST IS16-3P,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAL PLUG 32AMPS 3 PIN ESTIA EST IP32-3P,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAL SOCKET WALL 32AMPS 3 PIN ESTIA EST IS32-3P,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC MCB SP 6A 6K MC 1006-6K NEW INDIA,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC MCB SP 10A 6K MC 1010-6K NEW INDIA,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC MCB SP 20A 6K MC 1020-6K NEW INDIA,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC MCB SP 32A 6K MC 1032-6K NEW INDIA,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCB DOUBLE POLE 6KA 63AMP,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC ISOLATOR 100A SP MC IS02-100,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCB THREE POLE 6KA 32AMP,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC MCB TP 63A MC 3063-6K,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC DISTRIBUTION BOARD 4WAY TPN (41DBSS) OLD,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC DISTRIBUTION BOARD 6WAY TPN (61DBSS) OLD,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC DISTRIBUTION BOARD 8WAY TPN (81DBSS) OLD,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRONIC CONSUMER UNIT 6 WAYS SP EMPTY WITH 6K 100,,code128,TRONIC,HW001,U002,U002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
